date,country,send_interval,is_verified,is_unsubscribed,account_cnt,sent_msg,open_msg,visit_msg,total_country_account_cnt,total_country_sent_cnt,rank_total_country_account_cnt,rank_total_country_sent_cnt
2020-12-15,United Kingdom,1,0,0,7,0,0,0,859,15748,4,4
2020-12-15,United Kingdom,1,1,0,3,0,0,0,859,15748,4,4
2020-12-15,United Kingdom,1,0,1,1,0,0,0,859,15748,4,4
2020-12-15,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2020-12-15,United Kingdom,1,1,0,0,204,68,11,859,15748,4,4
2020-12-15,United Kingdom,1,0,0,0,4,0,0,859,15748,4,4
2020-12-16,United Kingdom,1,0,0,1,0,0,0,859,15748,4,4
2020-12-16,United Kingdom,1,1,0,8,0,0,0,859,15748,4,4
2020-12-16,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2020-12-16,United Kingdom,1,1,0,0,190,56,13,859,15748,4,4
2020-12-16,United Kingdom,1,0,0,0,3,0,0,859,15748,4,4
2020-12-16,United Kingdom,1,1,1,0,5,0,0,859,15748,4,4
2020-12-17,United Kingdom,1,0,0,1,0,0,0,859,15748,4,4
2020-12-17,United Kingdom,1,1,0,8,0,0,0,859,15748,4,4
2020-12-17,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2020-12-17,United Kingdom,1,1,0,0,188,59,9,859,15748,4,4
2020-12-17,United Kingdom,1,1,1,0,12,6,1,859,15748,4,4
2020-12-17,United Kingdom,1,0,0,0,1,1,0,859,15748,4,4
2020-12-18,United Kingdom,1,0,0,3,0,0,0,859,15748,4,4
2020-12-18,United Kingdom,1,1,0,6,0,0,0,859,15748,4,4
2020-12-18,United Kingdom,1,1,1,5,0,0,0,859,15748,4,4
2020-12-18,United Kingdom,1,1,1,0,23,9,1,859,15748,4,4
2020-12-18,United Kingdom,1,1,0,0,184,39,6,859,15748,4,4
2020-12-18,United Kingdom,1,0,0,0,5,1,0,859,15748,4,4
2020-12-19,United Kingdom,1,0,0,1,0,0,0,859,15748,4,4
2020-12-19,United Kingdom,1,1,0,8,0,0,0,859,15748,4,4
2020-12-19,United Kingdom,1,1,1,0,19,12,1,859,15748,4,4
2020-12-19,United Kingdom,1,1,0,0,197,60,6,859,15748,4,4
2020-12-19,United Kingdom,1,0,0,0,1,0,0,859,15748,4,4
2020-12-20,United Kingdom,1,0,0,1,0,0,0,859,15748,4,4
2020-12-20,United Kingdom,1,1,0,2,0,0,0,859,15748,4,4
2020-12-20,United Kingdom,1,1,1,2,0,0,0,859,15748,4,4
2020-12-20,United Kingdom,1,1,0,0,200,58,8,859,15748,4,4
2020-12-20,United Kingdom,1,1,1,0,19,12,0,859,15748,4,4
2020-12-21,United Kingdom,1,0,0,3,0,0,0,859,15748,4,4
2020-12-21,United Kingdom,1,1,0,6,0,0,0,859,15748,4,4
2020-12-21,United Kingdom,1,1,1,2,0,0,0,859,15748,4,4
2020-12-21,United Kingdom,1,1,0,0,175,63,5,859,15748,4,4
2020-12-21,United Kingdom,1,1,1,0,19,11,1,859,15748,4,4
2020-12-21,United Kingdom,1,0,0,0,4,3,0,859,15748,4,4
2020-12-22,United Kingdom,1,0,0,3,0,0,0,859,15748,4,4
2020-12-22,United Kingdom,1,1,0,6,0,0,0,859,15748,4,4
2020-12-22,United Kingdom,1,1,0,0,182,53,3,859,15748,4,4
2020-12-22,United Kingdom,1,1,1,0,20,7,0,859,15748,4,4
2020-12-22,United Kingdom,1,0,0,0,3,1,0,859,15748,4,4
2020-12-23,United Kingdom,1,0,0,3,0,0,0,859,15748,4,4
2020-12-23,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2020-12-23,United Kingdom,1,1,0,0,191,62,15,859,15748,4,4
2020-12-23,United Kingdom,1,1,1,0,12,6,0,859,15748,4,4
2020-12-24,United Kingdom,1,0,0,3,0,0,0,859,15748,4,4
2020-12-24,United Kingdom,1,1,0,1,0,0,0,859,15748,4,4
2020-12-24,United Kingdom,1,1,0,0,184,47,4,859,15748,4,4
2020-12-24,United Kingdom,1,1,1,0,18,9,0,859,15748,4,4
2020-12-24,United Kingdom,1,0,0,0,2,0,0,859,15748,4,4
2020-12-25,United Kingdom,1,0,0,1,0,0,0,859,15748,4,4
2020-12-25,United Kingdom,1,1,0,7,0,0,0,859,15748,4,4
2020-12-25,United Kingdom,1,1,1,2,0,0,0,859,15748,4,4
2020-12-25,United Kingdom,1,1,0,0,180,32,3,859,15748,4,4
2020-12-25,United Kingdom,1,1,1,0,16,12,2,859,15748,4,4
2020-12-26,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2020-12-26,United Kingdom,1,1,0,6,0,0,0,859,15748,4,4
2020-12-26,United Kingdom,1,1,1,2,0,0,0,859,15748,4,4
2020-12-26,United Kingdom,1,1,0,0,177,35,6,859,15748,4,4
2020-12-26,United Kingdom,1,1,1,0,13,13,1,859,15748,4,4
2020-12-26,United Kingdom,1,0,0,0,2,0,0,859,15748,4,4
2020-12-27,United Kingdom,1,0,0,1,0,0,0,859,15748,4,4
2020-12-27,United Kingdom,1,1,0,5,0,0,0,859,15748,4,4
2020-12-27,United Kingdom,1,1,0,0,172,40,8,859,15748,4,4
2020-12-27,United Kingdom,1,1,1,0,10,7,0,859,15748,4,4
2020-12-27,United Kingdom,1,0,0,0,1,0,0,859,15748,4,4
2020-12-28,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2020-12-28,United Kingdom,1,1,0,2,0,0,0,859,15748,4,4
2020-12-28,United Kingdom,3,1,1,1,0,0,0,859,15748,4,4
2020-12-28,United Kingdom,1,1,1,2,0,0,0,859,15748,4,4
2020-12-28,United Kingdom,1,1,0,0,163,39,7,859,15748,4,4
2020-12-28,United Kingdom,1,1,1,0,11,7,1,859,15748,4,4
2020-12-28,United Kingdom,1,0,0,0,3,0,0,859,15748,4,4
2020-12-29,United Kingdom,1,0,0,3,0,0,0,859,15748,4,4
2020-12-29,United Kingdom,1,1,0,2,0,0,0,859,15748,4,4
2020-12-29,United Kingdom,1,0,1,1,0,0,0,859,15748,4,4
2020-12-29,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2020-12-29,United Kingdom,1,1,0,0,166,52,6,859,15748,4,4
2020-12-29,United Kingdom,1,1,1,0,19,11,3,859,15748,4,4
2020-12-29,United Kingdom,1,0,1,0,6,4,0,859,15748,4,4
2020-12-29,United Kingdom,1,0,0,0,3,2,0,859,15748,4,4
2020-12-30,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2020-12-30,United Kingdom,1,1,0,5,0,0,0,859,15748,4,4
2020-12-30,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2020-12-30,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2020-12-30,United Kingdom,1,1,0,0,171,61,8,859,15748,4,4
2020-12-30,United Kingdom,1,1,1,0,14,6,0,859,15748,4,4
2020-12-30,United Kingdom,1,0,0,0,3,2,0,859,15748,4,4
2020-12-31,United Kingdom,1,0,0,1,0,0,0,859,15748,4,4
2020-12-31,United Kingdom,7,1,0,2,0,0,0,859,15748,4,4
2020-12-31,United Kingdom,1,1,0,1,0,0,0,859,15748,4,4
2020-12-31,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2020-12-31,United Kingdom,1,1,0,0,157,53,8,859,15748,4,4
2020-12-31,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2020-12-31,United Kingdom,1,1,1,0,13,8,0,859,15748,4,4
2020-12-31,United Kingdom,1,0,0,0,1,0,0,859,15748,4,4
2020-12-31,United Kingdom,7,1,0,0,1,1,1,859,15748,4,4
2021-01-01,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2021-01-01,United Kingdom,1,1,0,2,0,0,0,859,15748,4,4
2021-01-01,United Kingdom,1,1,0,0,143,35,7,859,15748,4,4
2021-01-01,United Kingdom,1,0,1,0,7,1,0,859,15748,4,4
2021-01-01,United Kingdom,1,1,1,0,9,3,1,859,15748,4,4
2021-01-01,United Kingdom,7,1,0,0,2,2,2,859,15748,4,4
2021-01-01,United Kingdom,1,0,0,0,1,0,0,859,15748,4,4
2021-01-02,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2021-01-02,United Kingdom,1,1,0,3,0,0,0,859,15748,4,4
2021-01-02,United Kingdom,1,0,1,1,0,0,0,859,15748,4,4
2021-01-02,United Kingdom,1,1,0,0,136,41,5,859,15748,4,4
2021-01-02,United Kingdom,1,0,1,0,9,2,0,859,15748,4,4
2021-01-02,United Kingdom,1,1,1,0,12,5,0,859,15748,4,4
2021-01-02,United Kingdom,1,0,0,0,3,2,0,859,15748,4,4
2021-01-02,United Kingdom,7,1,0,0,2,2,0,859,15748,4,4
2021-01-03,United Kingdom,1,0,0,3,0,0,0,859,15748,4,4
2021-01-03,United Kingdom,1,1,0,2,0,0,0,859,15748,4,4
2021-01-03,United Kingdom,1,1,0,0,127,37,6,859,15748,4,4
2021-01-03,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-03,United Kingdom,1,1,1,0,9,1,0,859,15748,4,4
2021-01-03,United Kingdom,7,1,0,0,2,2,0,859,15748,4,4
2021-01-04,United Kingdom,1,1,0,5,0,0,0,859,15748,4,4
2021-01-04,United Kingdom,1,0,1,1,0,0,0,859,15748,4,4
2021-01-04,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2021-01-04,United Kingdom,1,1,0,0,125,41,6,859,15748,4,4
2021-01-04,United Kingdom,1,0,1,0,8,0,0,859,15748,4,4
2021-01-04,United Kingdom,1,1,1,0,8,2,0,859,15748,4,4
2021-01-04,United Kingdom,7,1,0,0,2,0,0,859,15748,4,4
2021-01-05,United Kingdom,1,0,0,6,0,0,0,859,15748,4,4
2021-01-05,United Kingdom,1,1,0,7,0,0,0,859,15748,4,4
2021-01-05,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2021-01-05,United Kingdom,1,1,0,0,126,36,3,859,15748,4,4
2021-01-05,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-05,United Kingdom,1,1,1,0,6,1,0,859,15748,4,4
2021-01-05,United Kingdom,7,1,0,0,2,2,0,859,15748,4,4
2021-01-05,United Kingdom,1,0,0,0,1,0,0,859,15748,4,4
2021-01-06,United Kingdom,1,0,0,4,0,0,0,859,15748,4,4
2021-01-06,United Kingdom,1,1,0,10,0,0,0,859,15748,4,4
2021-01-06,United Kingdom,3,1,0,1,0,0,0,859,15748,4,4
2021-01-06,United Kingdom,1,1,1,3,0,0,0,859,15748,4,4
2021-01-06,United Kingdom,1,1,0,0,137,34,4,859,15748,4,4
2021-01-06,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-06,United Kingdom,1,1,1,0,7,2,0,859,15748,4,4
2021-01-06,United Kingdom,1,0,0,0,2,1,0,859,15748,4,4
2021-01-06,United Kingdom,7,1,0,0,2,2,0,859,15748,4,4
2021-01-07,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2021-01-07,United Kingdom,1,1,0,13,0,0,0,859,15748,4,4
2021-01-07,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2021-01-07,United Kingdom,1,1,0,0,149,50,9,859,15748,4,4
2021-01-07,United Kingdom,1,1,1,0,7,1,0,859,15748,4,4
2021-01-07,United Kingdom,7,1,0,0,4,3,1,859,15748,4,4
2021-01-07,United Kingdom,1,0,1,0,8,0,0,859,15748,4,4
2021-01-08,United Kingdom,1,0,0,5,0,0,0,859,15748,4,4
2021-01-08,United Kingdom,1,1,0,8,0,0,0,859,15748,4,4
2021-01-08,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2021-01-08,United Kingdom,1,1,0,0,148,36,3,859,15748,4,4
2021-01-08,United Kingdom,1,1,1,0,7,0,0,859,15748,4,4
2021-01-08,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-08,United Kingdom,1,0,0,0,7,2,0,859,15748,4,4
2021-01-08,United Kingdom,7,1,0,0,6,5,0,859,15748,4,4
2021-01-09,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2021-01-09,United Kingdom,1,1,0,5,0,0,0,859,15748,4,4
2021-01-09,United Kingdom,1,1,0,0,150,38,8,859,15748,4,4
2021-01-09,United Kingdom,1,1,1,0,7,0,0,859,15748,4,4
2021-01-09,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-09,United Kingdom,1,0,0,0,1,1,0,859,15748,4,4
2021-01-09,United Kingdom,7,1,0,0,6,2,0,859,15748,4,4
2021-01-10,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2021-01-10,United Kingdom,1,1,0,4,0,0,0,859,15748,4,4
2021-01-10,United Kingdom,1,1,1,2,0,0,0,859,15748,4,4
2021-01-10,United Kingdom,1,1,0,0,140,40,7,859,15748,4,4
2021-01-10,United Kingdom,1,1,1,0,7,1,1,859,15748,4,4
2021-01-10,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-10,United Kingdom,7,1,0,0,6,1,0,859,15748,4,4
2021-01-11,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2021-01-11,United Kingdom,1,1,0,10,0,0,0,859,15748,4,4
2021-01-11,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2021-01-11,United Kingdom,1,1,0,0,162,51,6,859,15748,4,4
2021-01-11,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-11,United Kingdom,1,0,0,0,4,1,0,859,15748,4,4
2021-01-11,United Kingdom,1,1,1,0,1,0,0,859,15748,4,4
2021-01-11,United Kingdom,7,1,0,0,4,0,0,859,15748,4,4
2021-01-12,United Kingdom,1,0,0,5,0,0,0,859,15748,4,4
2021-01-12,United Kingdom,1,1,0,3,0,0,0,859,15748,4,4
2021-01-12,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2021-01-12,United Kingdom,1,1,0,0,170,56,7,859,15748,4,4
2021-01-12,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-12,United Kingdom,7,1,0,0,6,2,0,859,15748,4,4
2021-01-12,United Kingdom,1,1,1,0,2,2,1,859,15748,4,4
2021-01-13,United Kingdom,1,0,0,4,0,0,0,859,15748,4,4
2021-01-13,United Kingdom,1,1,0,5,0,0,0,859,15748,4,4
2021-01-13,United Kingdom,1,1,1,2,0,0,0,859,15748,4,4
2021-01-13,United Kingdom,1,1,0,0,162,50,9,859,15748,4,4
2021-01-13,United Kingdom,1,1,1,0,7,3,2,859,15748,4,4
2021-01-13,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-13,United Kingdom,7,1,0,0,7,0,0,859,15748,4,4
2021-01-13,United Kingdom,1,0,0,0,2,1,0,859,15748,4,4
2021-01-14,United Kingdom,1,0,0,5,0,0,0,859,15748,4,4
2021-01-14,United Kingdom,1,1,0,6,0,0,0,859,15748,4,4
2021-01-14,United Kingdom,1,1,1,5,0,0,0,859,15748,4,4
2021-01-14,United Kingdom,1,1,0,0,171,56,5,859,15748,4,4
2021-01-14,United Kingdom,7,1,0,0,11,1,0,859,15748,4,4
2021-01-14,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-14,United Kingdom,1,0,0,0,3,0,0,859,15748,4,4
2021-01-15,United Kingdom,1,0,0,3,0,0,0,859,15748,4,4
2021-01-15,United Kingdom,1,1,0,5,0,0,0,859,15748,4,4
2021-01-15,United Kingdom,1,1,1,4,0,0,0,859,15748,4,4
2021-01-15,United Kingdom,1,1,0,0,168,44,7,859,15748,4,4
2021-01-15,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-15,United Kingdom,1,0,0,0,3,3,0,859,15748,4,4
2021-01-15,United Kingdom,1,1,1,0,8,7,0,859,15748,4,4
2021-01-15,United Kingdom,7,1,0,0,7,5,0,859,15748,4,4
2021-01-16,United Kingdom,1,1,0,5,0,0,0,859,15748,4,4
2021-01-16,United Kingdom,1,1,1,0,11,7,0,859,15748,4,4
2021-01-16,United Kingdom,1,1,0,0,139,24,7,859,15748,4,4
2021-01-16,United Kingdom,1,0,1,0,7,1,0,859,15748,4,4
2021-01-16,United Kingdom,1,0,0,0,2,2,0,859,15748,4,4
2021-01-16,United Kingdom,7,1,0,0,4,4,0,859,15748,4,4
2021-01-17,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2021-01-17,United Kingdom,1,1,0,5,0,0,0,859,15748,4,4
2021-01-17,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2021-01-17,United Kingdom,1,1,0,0,141,30,2,859,15748,4,4
2021-01-17,United Kingdom,1,1,1,0,7,7,1,859,15748,4,4
2021-01-17,United Kingdom,1,0,1,0,7,0,0,859,15748,4,4
2021-01-17,United Kingdom,1,0,0,0,5,0,0,859,15748,4,4
2021-01-17,United Kingdom,7,1,0,0,5,2,0,859,15748,4,4
2021-01-18,United Kingdom,1,0,0,4,0,0,0,859,15748,4,4
2021-01-18,United Kingdom,1,1,0,4,0,0,0,859,15748,4,4
2021-01-18,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2021-01-18,United Kingdom,1,1,0,0,138,33,2,859,15748,4,4
2021-01-18,United Kingdom,1,1,1,0,14,14,0,859,15748,4,4
2021-01-18,United Kingdom,7,1,0,0,5,0,0,859,15748,4,4
2021-01-18,United Kingdom,1,0,0,0,6,0,0,859,15748,4,4
2021-01-19,United Kingdom,1,0,0,3,0,0,0,859,15748,4,4
2021-01-19,United Kingdom,1,1,0,5,0,0,0,859,15748,4,4
2021-01-19,United Kingdom,7,0,1,1,0,0,0,859,15748,4,4
2021-01-19,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2021-01-19,United Kingdom,1,1,0,0,130,36,2,859,15748,4,4
2021-01-19,United Kingdom,1,1,1,0,18,11,0,859,15748,4,4
2021-01-19,United Kingdom,7,1,0,0,5,4,0,859,15748,4,4
2021-01-19,United Kingdom,1,0,0,0,2,0,0,859,15748,4,4
2021-01-19,United Kingdom,7,0,1,0,2,0,0,859,15748,4,4
2021-01-20,United Kingdom,1,0,0,4,0,0,0,859,15748,4,4
2021-01-20,United Kingdom,1,1,0,5,0,0,0,859,15748,4,4
2021-01-20,United Kingdom,1,1,0,0,131,29,2,859,15748,4,4
2021-01-20,United Kingdom,1,1,1,0,18,17,0,859,15748,4,4
2021-01-20,United Kingdom,1,0,0,0,6,0,0,859,15748,4,4
2021-01-20,United Kingdom,7,1,0,0,5,2,0,859,15748,4,4
2021-01-21,United Kingdom,1,0,0,1,0,0,0,859,15748,4,4
2021-01-21,United Kingdom,1,1,0,7,0,0,0,859,15748,4,4
2021-01-21,United Kingdom,1,1,1,2,0,0,0,859,15748,4,4
2021-01-21,United Kingdom,1,1,0,0,151,38,6,859,15748,4,4
2021-01-21,United Kingdom,1,1,1,0,8,7,3,859,15748,4,4
2021-01-21,United Kingdom,7,1,0,0,7,0,0,859,15748,4,4
2021-01-21,United Kingdom,1,0,0,0,4,0,0,859,15748,4,4
2021-01-22,United Kingdom,1,0,0,6,0,0,0,859,15748,4,4
2021-01-22,United Kingdom,1,1,0,3,0,0,0,859,15748,4,4
2021-01-22,United Kingdom,1,1,0,0,163,32,5,859,15748,4,4
2021-01-22,United Kingdom,1,1,1,0,3,3,0,859,15748,4,4
2021-01-22,United Kingdom,1,0,0,0,1,1,0,859,15748,4,4
2021-01-22,United Kingdom,7,0,1,0,1,0,0,859,15748,4,4
2021-01-22,United Kingdom,7,1,0,0,5,0,0,859,15748,4,4
2021-01-23,United Kingdom,1,0,0,1,0,0,0,859,15748,4,4
2021-01-23,United Kingdom,1,1,0,7,0,0,0,859,15748,4,4
2021-01-23,United Kingdom,1,1,1,1,0,0,0,859,15748,4,4
2021-01-23,United Kingdom,1,1,0,0,167,29,4,859,15748,4,4
2021-01-23,United Kingdom,1,1,1,0,3,3,0,859,15748,4,4
2021-01-23,United Kingdom,1,0,0,0,3,0,0,859,15748,4,4
2021-01-23,United Kingdom,7,1,0,0,5,0,0,859,15748,4,4
2021-01-24,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2021-01-24,United Kingdom,1,1,0,2,0,0,0,859,15748,4,4
2021-01-24,United Kingdom,1,1,1,3,0,0,0,859,15748,4,4
2021-01-24,United Kingdom,1,1,0,0,165,37,5,859,15748,4,4
2021-01-24,United Kingdom,1,1,1,0,7,3,1,859,15748,4,4
2021-01-24,United Kingdom,1,0,0,0,2,0,0,859,15748,4,4
2021-01-24,United Kingdom,7,1,0,0,4,0,0,859,15748,4,4
2021-01-25,United Kingdom,1,0,0,2,0,0,0,859,15748,4,4
2021-01-25,United Kingdom,1,1,0,8,0,0,0,859,15748,4,4
2021-01-25,United Kingdom,1,1,1,2,0,0,0,859,15748,4,4
2021-01-25,United Kingdom,1,1,1,0,12,6,0,859,15748,4,4
2021-01-25,United Kingdom,1,1,0,0,184,56,8,859,15748,4,4
2021-01-25,United Kingdom,7,1,0,0,4,2,0,859,15748,4,4
2021-01-25,United Kingdom,1,0,0,0,1,0,0,859,15748,4,4
2021-01-26,United Kingdom,1,0,0,5,0,0,0,859,15748,4,4
2021-01-26,United Kingdom,1,1,0,7,0,0,0,859,15748,4,4
2021-01-26,United Kingdom,1,1,1,3,0,0,0,859,15748,4,4
2021-01-26,United Kingdom,1,1,0,0,178,63,9,859,15748,4,4
2021-01-26,United Kingdom,1,1,1,0,12,8,0,859,15748,4,4
2021-01-26,United Kingdom,7,1,0,0,4,0,0,859,15748,4,4
2021-01-26,United Kingdom,1,0,0,0,3,2,0,859,15748,4,4
2021-01-27,United Kingdom,1,1,0,4,0,0,0,859,15748,4,4
2021-01-27,United Kingdom,1,1,1,2,0,0,0,859,15748,4,4
2021-01-27,United Kingdom,1,1,0,0,178,69,7,859,15748,4,4
2021-01-27,United Kingdom,1,1,1,0,14,10,2,859,15748,4,4
2021-01-27,United Kingdom,1,0,0,0,1,0,0,859,15748,4,4
2021-01-27,United Kingdom,7,1,0,0,4,0,0,859,15748,4,4
2021-01-28,United Kingdom,1,1,1,0,13,10,0,859,15748,4,4
2021-01-28,United Kingdom,1,1,0,0,169,69,11,859,15748,4,4
2021-01-28,United Kingdom,7,1,0,0,6,5,0,859,15748,4,4
2021-01-28,United Kingdom,1,0,0,0,1,0,0,859,15748,4,4
2021-01-29,United Kingdom,1,1,1,0,13,8,2,859,15748,4,4
2021-01-29,United Kingdom,1,1,0,0,172,58,6,859,15748,4,4
2021-01-29,United Kingdom,1,0,0,0,1,1,0,859,15748,4,4
2021-01-29,United Kingdom,7,1,0,0,4,4,0,859,15748,4,4
2021-01-30,United Kingdom,1,1,1,0,14,7,0,859,15748,4,4
2021-01-30,United Kingdom,1,1,0,0,176,53,6,859,15748,4,4
2021-01-31,United Kingdom,1,1,0,0,174,53,6,859,15748,4,4
2021-01-31,United Kingdom,1,1,1,0,6,6,1,859,15748,4,4
2021-02-01,United Kingdom,1,1,0,0,172,62,1,859,15748,4,4
2021-02-01,United Kingdom,1,1,1,0,6,6,1,859,15748,4,4
2021-02-02,United Kingdom,1,1,0,0,164,48,4,859,15748,4,4
2021-02-02,United Kingdom,1,1,1,0,7,7,0,859,15748,4,4
2021-02-03,United Kingdom,1,1,0,0,162,55,3,859,15748,4,4
2021-02-03,United Kingdom,1,1,1,0,11,10,3,859,15748,4,4
2021-02-04,United Kingdom,1,1,0,0,150,60,6,859,15748,4,4
2021-02-04,United Kingdom,1,1,1,0,11,11,0,859,15748,4,4
2021-02-05,United Kingdom,1,1,0,0,141,52,3,859,15748,4,4
2021-02-05,United Kingdom,1,1,1,0,11,7,2,859,15748,4,4
2021-02-06,United Kingdom,1,1,0,0,126,62,2,859,15748,4,4
2021-02-06,United Kingdom,1,1,1,0,11,11,0,859,15748,4,4
2021-02-07,United Kingdom,1,1,0,0,121,46,6,859,15748,4,4
2021-02-07,United Kingdom,1,1,1,0,11,7,0,859,15748,4,4
2021-02-08,United Kingdom,1,1,0,0,117,50,1,859,15748,4,4
2021-02-08,United Kingdom,1,1,1,0,5,0,0,859,15748,4,4
2021-02-09,United Kingdom,1,1,0,0,117,37,2,859,15748,4,4
2021-02-09,United Kingdom,1,1,1,0,5,2,0,859,15748,4,4
2021-02-10,United Kingdom,1,1,0,0,84,31,2,859,15748,4,4
2021-02-10,United Kingdom,1,1,1,0,5,1,0,859,15748,4,4
2021-02-11,United Kingdom,1,1,0,0,85,29,4,859,15748,4,4
2021-02-11,United Kingdom,1,1,1,0,1,1,0,859,15748,4,4
2021-02-12,United Kingdom,1,1,1,0,3,3,1,859,15748,4,4
2021-02-12,United Kingdom,1,1,0,0,80,25,1,859,15748,4,4
2021-02-13,United Kingdom,1,1,1,0,5,5,1,859,15748,4,4
2021-02-13,United Kingdom,1,1,0,0,58,18,2,859,15748,4,4
2021-02-14,United Kingdom,1,1,1,0,9,9,0,859,15748,4,4
2021-02-14,United Kingdom,1,1,0,0,53,22,2,859,15748,4,4
2021-02-15,United Kingdom,1,1,1,0,11,11,1,859,15748,4,4
2021-02-15,United Kingdom,1,1,0,0,42,14,0,859,15748,4,4
2021-02-16,United Kingdom,1,1,1,0,9,9,2,859,15748,4,4
2021-02-16,United Kingdom,1,1,0,0,35,10,1,859,15748,4,4
2021-02-17,United Kingdom,1,1,1,0,9,7,0,859,15748,4,4
2021-02-17,United Kingdom,1,1,0,0,30,13,0,859,15748,4,4
2021-02-18,United Kingdom,1,1,1,0,10,8,0,859,15748,4,4
2021-02-18,United Kingdom,1,1,0,0,27,15,0,859,15748,4,4
2021-02-19,United Kingdom,1,1,1,0,11,8,0,859,15748,4,4
2021-02-19,United Kingdom,1,1,0,0,20,12,0,859,15748,4,4
2021-02-20,United Kingdom,1,1,0,0,19,12,0,859,15748,4,4
2021-02-20,United Kingdom,1,1,1,0,2,1,0,859,15748,4,4
2021-02-21,United Kingdom,1,1,0,0,19,8,0,859,15748,4,4
2021-02-22,United Kingdom,1,1,0,0,13,5,0,859,15748,4,4
2021-02-23,United Kingdom,1,1,0,0,12,7,2,859,15748,4,4
2021-02-24,United Kingdom,1,1,0,0,13,4,1,859,15748,4,4
2020-11-01,United States,1,0,0,29,0,0,0,12384,233503,1,1
2020-11-01,United States,1,1,0,65,0,0,0,12384,233503,1,1
2020-11-01,United States,1,0,1,4,0,0,0,12384,233503,1,1
2020-11-01,United States,1,1,1,13,0,0,0,12384,233503,1,1
2020-11-01,United States,1,1,1,0,5,5,1,12384,233503,1,1
2020-11-01,United States,1,1,0,0,36,14,1,12384,233503,1,1
2020-11-01,United States,1,0,0,0,20,3,0,12384,233503,1,1
2020-11-02,United States,1,0,0,27,0,0,0,12384,233503,1,1
2020-11-02,United States,1,1,0,78,0,0,0,12384,233503,1,1
2020-11-02,United States,7,1,0,2,0,0,0,12384,233503,1,1
2020-11-02,United States,1,0,1,3,0,0,0,12384,233503,1,1
2020-11-02,United States,1,1,1,20,0,0,0,12384,233503,1,1
2020-11-02,United States,1,1,0,0,135,62,12,12384,233503,1,1
2020-11-02,United States,1,1,1,0,37,28,9,12384,233503,1,1
2020-11-02,United States,1,0,0,0,12,4,0,12384,233503,1,1
2020-11-02,United States,1,0,1,0,3,0,0,12384,233503,1,1
2020-11-03,United States,1,0,0,58,0,0,0,12384,233503,1,1
2020-11-03,United States,1,1,0,115,0,0,0,12384,233503,1,1
2020-11-03,United States,7,1,0,2,0,0,0,12384,233503,1,1
2020-11-03,United States,1,0,1,4,0,0,0,12384,233503,1,1
2020-11-03,United States,1,1,1,22,0,0,0,12384,233503,1,1
2020-11-03,United States,7,1,1,2,0,0,0,12384,233503,1,1
2020-11-03,United States,1,1,1,0,42,29,4,12384,233503,1,1
2020-11-03,United States,1,1,0,0,228,96,15,12384,233503,1,1
